make,model,year,bodytype,trim,price,mpg_city,mpg_hwy,mpg_comb,Fuel Type,hp,Engine,torque_lbft,cargo_cuft,0 - 60,curb_weight_lbs,Drivetrain,Transmission Type,Recommended Fuel,Fuel Capacity,Wheel Base,Overall Length,Front Head Room,Front Leg Room,Front Shoulder Room,Width with mirrors,Turning Diameter,Blind-Spot Alert,Collision Warning System,Child Seat Anchors,Child Door Locks,Traction Control,Bluetooth Wireless Technology,Cruise Control,Remote Keyless Entry,Remote Engine Start,Smartphone Interface,Internet Access,Navigation System,Voice Recognition System,Real-Time Traffic Information,Hands Free Phone,Premium Radio,Bluetooth Streaming Audio,Satellite Radio,Remote Control Liftgate/Trunk Release,Heated Mirrors,Leather Seats,Folding Rear Seat,Dual Power Front Seats,Power Driver's Seat,Leather-Wrapped Steering Wheel,Power Outlet,Power Windows,Rear Window Defroster,Steering Wheel Controls,Tilt Steering Wheel,Tilt/Telescoping Steering Wheel,Cup Holder Count,Alloy Wheels,Fog Lights,Power Folding Exterior Mirrors,Rear Spoiler,Rain Sensing Windshield Wipers,Alarm System,Dual-Clutch Automatic Transmission,Hill Start Assist,Stability Control
BMW,3-Series,2017,Sedan,Series 320i Sedan 4D,11900,23,35,28,Gas,180,"4-Cyl, Turbo, 2.0 Liter",200,,7.1 seconds,3370,RWD,Automatic,Premium,15.8 gallons,110.6 inches,182.5 inches,40.3 inches,42 inches,55.1 inches,80 inches,,Not Available,Not Available,Standard,Standard,Standard,Standard,Standard,Standard,,Optional,Optional,Optional,Optional,Optional,Standard,Not Available,Standard,Optional,,Optional,Optional,Optional,Optional,Optional,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Optional,,Standard,Standard,,,Standard
BMW,3-Series,2017,Sedan,Series 320i xDrive Sedan 4D,11950,23,34,27,Gas,180,"4-Cyl, Turbo, 2.0 Liter",200,,7.1 seconds,3510,AWD,Automatic,Premium,15.8 gallons,110.6 inches,182.5 inches,40.3 inches,42 inches,55.1 inches,80 inches,,Not Available,Not Available,Standard,Standard,Standard,Standard,Standard,Standard,,Optional,Optional,Optional,Optional,Optional,Standard,Not Available,Standard,Optional,,Optional,Optional,Optional,Optional,Optional,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Optional,,Standard,Standard,,,Standard
BMW,3-Series,2017,Sedan,Series 330i Sedan 4D,13250,23,34,27,Gas,248,"4-Cyl, SULEV, Turbo, 2.0L",258,,5.5 seconds,3541,RWD,Automatic,Premium,15.8 gallons,110.6 inches,182.8 inches,40.3 inches,42 inches,55.1 inches,80 inches,,Optional,Optional,Standard,Standard,Standard,Standard,Standard,Standard,,Optional,Optional,Optional,Optional,Optional,Standard,Optional,Standard,Optional,,Standard,Optional,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,,,Standard
BMW,3-Series,2017,Sedan,Series 330e iPerformance Sedan 4D,13900,,,30,HybridLeafIcon,180,"4-Cyl, Hybrid, 2.0T",215,13.0,5.9 seconds,3900,RWD,Automatic,Premium,10.8 gallons,110.6 inches,182.8 inches,40.3 inches,42 inches,55.1 inches,80 inches,,Optional,Optional,Standard,Standard,Standard,Standard,Standard,Standard,,Optional,Optional,Optional,Optional,Optional,Standard,Optional,Standard,Optional,,Standard,Optional,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,,,Standard
BMW,3-Series,2017,Sedan,Series 330i Gran Turismo xDrive Sedan 4D,14800,23,33,26,Gas,248,"4-Cyl, SULEV, Turbo, 2.0L",258,,5.9 seconds,4015,AWD,Automatic,Premium,15.8 gallons,115 inches,190 inches,41.3 inches,42 inches,55.2 inches,80.6 inches,,Optional,Optional,Standard,Standard,Standard,Standard,Standard,Standard,,Optional,Optional,Optional,Optional,Optional,Standard,Optional,Standard,Optional,,Standard,Optional,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,,,Standard
BMW,3-Series,2017,Sedan,Series 330i xDrive Sedan 4D,15200,23,33,26,Gas,248,"4-Cyl, SULEV, Turbo, 2.0L",258,,5.5 seconds,3706,AWD,Automatic,Premium,15.8 gallons,110.6 inches,182.5 inches,40.3 inches,42 inches,55.1 inches,80 inches,,Optional,Optional,Standard,Standard,Standard,Standard,Standard,Standard,,Optional,Optional,Optional,Optional,Optional,Standard,Optional,Standard,Optional,,Standard,Optional,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,,,Standard
BMW,3-Series,2017,Sedan,Series 328d xDrive Sedan 4D,15450,30,40,34,Diesel,180,"4-Cyl, Trbo Dsl, 2.0L",280,,7.3 seconds,3695,AWD,Automatic,Diesel,15 gallons,110.6 inches,182.5 inches,40.3 inches,42 inches,55.1 inches,80 inches,,Optional,Optional,Standard,Standard,Standard,Standard,Standard,Standard,,Optional,Optional,Optional,Optional,Optional,Standard,Optional,Standard,Optional,,Standard,Optional,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,,,Standard
BMW,3-Series,2017,Sedan,Series 328d Sedan 4D,16500,31,42,36,Diesel,180,"4-Cyl, Trbo Dsl, 2.0L",280,,7.4 seconds,3510,RWD,Automatic,Diesel,15 gallons,110.6 inches,182.5 inches,40.3 inches,42 inches,55.1 inches,80 inches,,Optional,Optional,Standard,Standard,Standard,Standard,Standard,Standard,,Optional,Optional,Optional,Optional,Optional,Standard,Optional,Standard,Optional,,Standard,Optional,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,,,Standard
BMW,3-Series,2017,Sedan,Series 340i Gran Turismo xDrive Sedan 4D,18700,20,30,24,Gas,320,"6-Cyl, Turbo, 3.0 Liter",330,24.6,4.7 seconds,4103,AWD,Automatic,Premium,15.8 gallons,115 inches,190 inches,41.3 inches,42 inches,55.2 inches,80.6 inches,,Optional,Optional,Standard,Standard,Standard,Standard,Standard,Standard,,Optional,Optional,Optional,Optional,Optional,Standard,Standard,Standard,Standard,,Standard,Optional,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,,,Standard
BMW,3-Series,2017,Sedan,Series 340i Sedan 4D,19200,21,32,25,Gas,320,"6-Cyl, Turbo, 3.0 Liter",330,,4.8 seconds,3704,RWD,Automatic,Premium,15.8 gallons,110.6 inches,182.8 inches,40.3 inches,42 inches,55.1 inches,80 inches,,Optional,Optional,Standard,Standard,Standard,Standard,Standard,Standard,,Optional,Optional,Optional,Optional,Optional,Standard,Standard,Standard,Standard,,Standard,Optional,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,,,Standard
BMW,3-Series,2017,Sedan,Series 340i xDrive Sedan 4D,23900,21,31,25,Gas,320,"6-Cyl, Turbo, 3.0 Liter",330,,4.6 seconds,3858,AWD,Automatic,Premium,15.8 gallons,110.6 inches,182.8 inches,40.3 inches,42 inches,55.1 inches,80 inches,,Optional,Optional,Standard,Standard,Standard,Standard,Standard,Standard,,Optional,Optional,Optional,Optional,Optional,Standard,Standard,Standard,Standard,,Standard,Optional,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,,,Standard
BMW,3-Series,2017,Wagon,Series 328d xDrive Sport Wagon 4D,16150,30,40,34,Diesel,180,"4-Cyl, Trbo Dsl, 2.0L",280,,7.6 seconds,3913,AWD,Automatic,Diesel,15 gallons,110.6 inches,182.8 inches,40.4 inches,42 inches,55.1 inches,80 inches,,Optional,Optional,Standard,Standard,Standard,Standard,Standard,Standard,,Optional,Optional,Optional,Optional,Optional,Standard,Optional,Standard,Optional,,Standard,Optional,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,,,Standard
BMW,3-Series,2017,Wagon,Series 330i xDrive Sport Wagon 4D,18350,23,33,26,Gas,248,"4-Cyl, SULEV, Turbo, 2.0L",258,,5.7 seconds,3867,AWD,Automatic,Premium,15.8 gallons,110.6 inches,182.8 inches,40.4 inches,42 inches,55.1 inches,80 inches,,Optional,Optional,Standard,Standard,Standard,Standard,Standard,Standard,,Optional,Optional,Optional,Optional,Optional,Standard,Optional,Standard,Optional,,Standard,Optional,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,,,Standard
BMW,3-Series,2020,Default,Series 330i Sedan 4D,21200,26,36,30,Gas,254,"4-Cyl, Turbo, 2.0 Liter",294,,5.6 seconds,3589,RWD,Automatic,Premium,15.6 gallons,112.2 inches,185.7 inches,38.7 inches,42 inches,56 inches,,,Optional,Standard,Standard,Standard,Standard,Standard,Standard,Optional,Optional,Standard,Optional,Standard,,Standard,Standard,Optional,Standard,Optional,,Standard,Optional,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Optional,Standard,,Standard,Standard,,,Standard
BMW,3-Series,2020,Default,Series 330i xDrive Sedan 4D,23000,25,34,28,Gas,254,"4-Cyl, Turbo, 2.0 Liter",294,,5.3 seconds,3772,AWD,Automatic,Premium,15.6 gallons,112.2 inches,185.7 inches,38.7 inches,42 inches,56 inches,,,Optional,Standard,Standard,Standard,Standard,Standard,Standard,Optional,Optional,Standard,Optional,Standard,,Standard,Standard,Optional,Standard,Optional,,Standard,Optional,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Optional,Standard,,Standard,Standard,,,Standard
BMW,3-Series,2020,Default,Series M340i Sedan 4D,34400,22,30,25,Gas,382,"6-Cyl, Turbo, 3.0 Liter",369,,4.4 seconds,3849,RWD,Automatic,Premium,15.6 gallons,112.2 inches,185.7 inches,38.7 inches,42 inches,56 inches,,,Optional,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Optional,Standard,Optional,Standard,,Standard,Standard,Optional,Standard,Standard,,Standard,Optional,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Not Available,Standard,,Standard,Standard,,,Standard
BMW,3-Series,2020,Default,Series M340i xDrive Sedan 4D,36800,22,30,25,Gas,382,"6-Cyl, Turbo, 3.0 Liter",369,,4.1 seconds,3968,AWD,Automatic,Premium,15.6 gallons,112.2 inches,185.7 inches,38.7 inches,42 inches,56 inches,,,Optional,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Optional,Standard,Optional,Standard,,Standard,Standard,Optional,Standard,Standard,,Standard,Optional,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Not Available,Standard,,Standard,Standard,,,Standard
BMW,3-Series,2023,Default,Series 330e Sedan 4D,30100,,,27,HybridLeafIcon,288,"4-Cyl, Hybrid, Turbo, 2.0 Liter",,,5.6 seconds,4083,RWD,Automatic,Premium,10.6 gallons,112.2 inches,185.9 inches,38.7 inches,42 inches,56 inches,81.4 inches,,Optional,Standard,Standard,Standard,Standard,Standard,Standard,Optional,Not Available,Standard,Optional,Standard,,Standard,Standard,Optional,Standard,Standard,,Standard,Optional,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Not Available,Standard,,Standard,Standard,,,Standard
BMW,3-Series,2023,Default,Series 330i Sedan 4D,30300,25,34,29,Gas,255,"4-Cyl, Turbo, 2.0 Liter",295,,5.6 seconds,3536,RWD,Automatic,Premium,15.6 gallons,112.2 inches,185.9 inches,38.7 inches,42 inches,56 inches,81.4 inches,,Optional,Standard,Standard,Standard,Standard,Standard,Standard,Optional,Optional,Standard,Optional,Standard,,Standard,Standard,Optional,Standard,Standard,,Standard,Optional,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Not Available,Standard,,Standard,Standard,,,Standard
BMW,3-Series,2023,Default,Series 330e xDrive Sedan 4D,33300,,,26,HybridLeafIcon,288,"4-Cyl, Hybrid, Turbo, 2.0 Liter",,,5.6 seconds,4180,AWD,Automatic,Premium,10.6 gallons,112.2 inches,185.9 inches,38.7 inches,42 inches,56 inches,81.4 inches,,Optional,Standard,Standard,Standard,Standard,Standard,Standard,Optional,Not Available,Standard,Optional,Standard,,Standard,Standard,Optional,Standard,Standard,,Standard,Optional,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Not Available,Standard,,Standard,Standard,,,Standard
BMW,3-Series,2023,Default,Series 330i xDrive Sedan 4D,33500,24,33,27,Gas,255,"4-Cyl, Turbo, 2.0 Liter",295,,5.4 seconds,3671,AWD,Automatic,Premium,15.6 gallons,112.2 inches,185.9 inches,38.7 inches,42 inches,56 inches,81.4 inches,,Optional,Standard,Standard,Standard,Standard,Standard,Standard,Optional,Optional,Standard,Optional,Standard,,Standard,Standard,Optional,Standard,Standard,,Standard,Optional,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Not Available,Standard,,Standard,Standard,,,Standard
BMW,3-Series,2023,Default,Series M340i Sedan 4D,47100,23,31,26,Gas,382,"6-Cyl, Turbo, 3.0 Liter",368,,4.4 seconds,,RWD,Automatic,Premium,15.6 gallons,112.2 inches,185.9 inches,38.7 inches,42 inches,56 inches,81.4 inches,,Optional,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Optional,Standard,Optional,Standard,,Standard,Standard,Optional,Standard,Standard,,Standard,Optional,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,,,Standard
BMW,3-Series,2023,Default,Series M340i xDrive Sedan 4D,49200,23,32,26,Gas,382,"6-Cyl, Turbo, 3.0 Liter",368,,4.1 seconds,,AWD,Automatic,Premium,15.6 gallons,112.2 inches,185.9 inches,38.7 inches,42 inches,56 inches,81.4 inches,,Optional,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Optional,Standard,Optional,Standard,,Standard,Standard,Optional,Standard,Standard,,Standard,Optional,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,,,Standard
BMW,M4,2017,Convertible,M4 Convertible 2D,37600,17,26,20,Gas,425,"6-Cyl, Twin Turbo, 3.0 Liter",406,,4.4 seconds,4070,RWD,Manual,Premium,15.8 gallons,110.7 inches,184.5 inches,40.4 inches,42.2 inches,55.3 inches,73.6 inches,,Optional,Optional,Standard,Not available,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,,Standard,Standard,Optional,,Standard
BMW,M4,2017,Coupe,M4 Coupe 2D,41300,17,24,19,Gas,425,"6-Cyl, Twin Turbo, 3.0 Liter",406,,4.1 seconds,3565,RWD,Automatic,Premium,15.8 gallons,110.7 inches,184.6 inches,39.8 inches,42.2 inches,55.3 inches,73.9 inches,,Optional,Optional,Standard,Not available,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,,Standard,Standard,Optional,,Standard
BMW,M4,2020,Coupe,M4 Coupe 2D,54600,17,23,19,Gas,425,"6-Cyl, Twin Turbo, 3.0 Liter",406,11.0,4.1 seconds,3625,RWD,Automatic,Premium,15.8 gallons,110.7 inches,184.5 inches,39.8 inches,42.2 inches,55.3 inches,79.3 inches,20 feet,Optional,Standard,Standard,Not available,Standard,Standard,Standard,Standard,,Standard,Optional,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,Optional,Standard,Standard
BMW,M4,2020,Coupe,M4 CS Coupe 2D,70300,17,23,19,Gas,453,"6-Cyl, Twin Turbo, 3.0 Liter",,11.0,N/A,3612,RWD,Automatic,Premium,15.8 gallons,110.7 inches,184.5 inches,39.8 inches,42.2 inches,55.3 inches,79.3 inches,20 feet,Not Available,Not Available,Standard,Not available,Standard,Standard,Standard,Standard,,Standard,Not Available,Standard,Standard,Standard,Standard,Not Available,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Not Available,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,Standard
BMW,M4,2020,Convertible,M4 Convertible 2D,55300,17,25,20,Gas,425,"6-Cyl, Twin Turbo, 3.0 Liter",406,9.0,4.4 seconds,4110,RWD,Manual,Premium,15.8 gallons,110.7 inches,184.5 inches,40.4 inches,42.2 inches,55.3 inches,79.3 inches,20 feet,Optional,Standard,Standard,Not available,Standard,Standard,Standard,Standard,,Standard,Optional,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,Optional,Standard,Standard
BMW,M4,2023,Coupe,M4 Coupe 2D,66500,16,23,19,Gas,473,"6-Cyl, Twin Turbo, 3.0 Liter",406,12.0,4.1 seconds,3830,RWD,Manual,Premium,15.6 gallons,112.5 inches,189.1 inches,40.3 inches,41.7 inches,55.1 inches,81.9 inches,20 feet,Standard,Standard,Standard,Not available,Standard,Standard,Standard,Standard,Not Available,Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,,Standard,Standard
BMW,M4,2023,Coupe,M4 Competition Coupe 2D,69900,16,23,19,Gas,503,"6-Cyl, Twin Turbo, 3.0 Liter",479,12.0,3.8 seconds,3880,RWD,Automatic,Premium,15.6 gallons,112.5 inches,189.1 inches,40.3 inches,41.7 inches,55.1 inches,81.9 inches,20 feet,Standard,Standard,Standard,Not available,Standard,Standard,Standard,Standard,Optional,Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,,Standard,Standard
BMW,M4,2023,Coupe,M4 Competition xDrive Coupe 2D,72300,16,22,18,Gas,503,"6-Cyl, Twin Turbo, 3.0 Liter",479,12.0,3.4 seconds,3979,AWD,Automatic,Premium,15.6 gallons,112.5 inches,189.1 inches,40.3 inches,41.7 inches,55.1 inches,81.9 inches,20 feet,Standard,Standard,Standard,Not available,Standard,Standard,Standard,Standard,Optional,Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,,Standard,Standard
BMW,M4,2023,Coupe,M4 CSL Coupe 2D,103000,16,23,18,Gas,543,"6-Cyl, Twin Turbo, 3.0 Liter",,12.0,3.6 seconds,3640,RWD,Automatic,Premium,15.6 gallons,112.5 inches,189.1 inches,Not Available,Not Available,55.1 inches,81.9 inches,20 feet,Standard,Standard,Standard,Not available,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,,Standard,Standard
BMW,M4,2023,Convertible,M4 Competition xDrive Convertible 2D,66800,16,23,18,Gas,503,"6-Cyl, Twin Turbo, 3.0 Liter",479,12.0,3.6 seconds,4306,AWD,Automatic,Premium,15.6 gallons,112.5 inches,189.1 inches,40.6 inches,41.8 inches,55.1 inches,81.9 inches,20 feet,Standard,Standard,Standard,Not available,Standard,Standard,Standard,Standard,Optional,Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,,Standard,Standard
BMW,X5,2017,Default,X5 sDrive35i Sport Utility 4D,14950,18,25,21,Gas,300,"6-Cyl, Turbo, 3.0 Liter",300,35.8,6.1 seconds,4625,RWD,Automatic,Premium,22.4 gallons,115.5 inches,193.2 inches,39.8 inches,40.4 inches,60.5 inches,86 inches,,Optional,Optional,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Optional,Standard,Standard,Standard,Standard,Optional,,Optional,Standard,Standard,Optional,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,,Standard
BMW,X5,2017,Default,X5 xDrive40e iPerformance Sport Utility 4D,16400,,,24,HybridLeafIcon,308,"4-Cyl, Hybrid, Twin Turbo, 2.0 Liter",260,34.2,6.5 seconds,5220,AWD,Automatic,Premium,22.4 gallons,115.5 inches,193.2 inches,39.8 inches,40.4 inches,60.5 inches,86 inches,,Optional,Optional,Standard,Standard,Standard,Standard,Standard,Optional,,Standard,Optional,Standard,Standard,Standard,Standard,Optional,,Optional,Standard,Standard,Optional,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,,Standard
BMW,X5,2017,Default,X5 xDrive35i Sport Utility 4D,17550,18,24,20,Gas,300,"6-Cyl, Turbo, 3.0 Liter",300,35.8,6.1 seconds,4735,AWD,Automatic,Premium,22.4 gallons,115.5 inches,193.2 inches,39.8 inches,40.4 inches,60.5 inches,86 inches,,Optional,Optional,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Optional,Standard,Standard,Standard,Standard,Optional,,Optional,Standard,Standard,Optional,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,,Standard
BMW,X5,2017,Default,X5 xDrive35d Sport Utility 4D,18650,23,29,25,Diesel,255,"6-Cyl, Twin Turbo Diesel, 3.0 Liter",413,35.8,6.5 seconds,4875,AWD,Automatic,Diesel,22.4 gallons,115.5 inches,193.2 inches,39.8 inches,40.4 inches,60.5 inches,86 inches,,Optional,Optional,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Optional,Standard,Standard,Standard,Standard,Optional,,Optional,Standard,Standard,Optional,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,,Standard
BMW,X5,2017,Default,X5 xDrive50i Sport Utility 4D,19100,15,21,17,Gas,445,"V8, Twin Turbo, 4.4 Liter",480,35.8,4.7 seconds,5095,AWD,Automatic,Premium,22.4 gallons,115.5 inches,193.2 inches,39.8 inches,40.4 inches,60.5 inches,86 inches,,Optional,Optional,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Optional,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,Standard,Not Available,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,,Standard
BMW,X5,2020,Default,X5 sDrive40i Sport Utility 4D,25900,21,26,23,Gas,335,"6-Cyl, Turbo, 3.0 Liter",330,72.3,5.2 seconds,4758,RWD,Automatic,Premium,21.9 gallons,117.1 inches,194.3 inches,40.7 inches,39.8 inches,60 inches,78.9 inches,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Optional,Standard,Optional,Standard,Standard,Standard,Standard,Optional,Optional,Optional,Standard,Standard,Optional,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,,Standard
BMW,X5,2020,Default,X5 xDrive40i Sport Utility 4D,28000,20,26,22,Gas,335,"6-Cyl, Turbo, 3.0 Liter",330,72.3,5.3 seconds,4813,AWD,Automatic,Premium,21.9 gallons,117.1 inches,194.3 inches,40.7 inches,39.8 inches,60 inches,78.9 inches,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Optional,Standard,Optional,Standard,Standard,Standard,Standard,Optional,Optional,Optional,Standard,Standard,Optional,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,,Standard
BMW,X5,2020,Default,X5 xDrive50i Sport Utility 4D,31800,16,22,18,Gas,456,"V8, Twin Turbo, 4.4 Liter",479,72.3,4.6 seconds,5170,AWD,Automatic,Premium,21.9 gallons,117.1 inches,194.3 inches,40.7 inches,39.8 inches,60 inches,78.9 inches,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Optional,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,,Standard
BMW,X5,2020,Default,X5 M50i Sport Utility 4D,36600,16,22,18,Gas,523,"V8, Twin Turbo, 4.4 Liter",553,72.3,4.1 seconds,5260,AWD,Automatic,Premium,21.9 gallons,117.1 inches,194.3 inches,40.7 inches,39.8 inches,60 inches,78.9 inches,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Optional,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,,Standard
BMW,X5,2023,Default,X5 sDrive40i Sport Utility 4D,40500,21,26,23,Gas,335,"6-Cyl, Turbo, 3.0 Liter",331,,5.3 seconds,4828,RWD,Automatic,Premium,21.9 gallons,117.1 inches,194.3 inches,40.7 inches,39.8 inches,60 inches,87.3 inches,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Optional,,Optional,Standard,Standard,Standard,Standard,Not Available,Standard,Standard,Standard,Standard,Optional,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,,Standard
BMW,X5,2023,Default,X5 xDrive40i Sport Utility 4D,43100,21,25,23,Gas,335,"6-Cyl, Turbo, 3.0 Liter",331,,5.3 seconds,4863,AWD,Automatic,Premium,21.9 gallons,117.1 inches,194.3 inches,40.7 inches,39.8 inches,60 inches,87.3 inches,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Optional,,Optional,Standard,Standard,Standard,Standard,Not Available,Standard,Standard,Standard,Standard,Optional,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,,Standard
BMW,X5,2023,Default,X5 xDrive45e Sport Utility 4D,43700,,,,HybridLeafIcon,389,"6-Cyl, Hybrid, Turbo, 3.0 Liter",331,,5.3 seconds,5646,AWD,Automatic,Premium,18.2 gallons,117.1 inches,194.3 inches,40.8 inches,39.8 inches,60 inches,87.3 inches,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Not Available,,Optional,Standard,Standard,Standard,Standard,Not Available,Standard,Standard,Standard,Standard,Optional,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,,Standard
